,Feature1,Feature2,Correlation_x,Correlation_y
6085,Te_rho_z47,Te_rho_z61,True,True
6086,Te_rho_z47,Te_rho_z62,True,True
6087,Te_rho_z47,Te_rho_z63,True,True
6088,Te_rho_z47,Te_rho_z64,True,True
6089,Te_rho_z48,Ne_rho_z25,True,True
6090,Te_rho_z48,Ne_rho_z26,True,True
6091,Te_rho_z48,Ne_rho_z27,True,True
6092,Te_rho_z48,Ne_rho_z28,True,True
6093,Te_rho_z48,Ne_rho_z29,True,True
6094,Te_rho_z48,Ne_rho_z30,True,True
6095,Te_rho_z48,Ne_rho_z31,True,True
6096,Te_rho_z48,Ne_rho_z32,True,True
6097,Te_rho_z48,Ne_rho_z33,True,True
6098,Te_rho_z48,Ne_rho_z34,True,True
6099,Te_rho_z48,Ne_rho_z35,True,True
6100,Te_rho_z48,Ne_rho_z36,True,True
6101,Te_rho_z48,Ne_rho_z37,True,True
6102,Te_rho_z48,Ne_rho_z38,True,True
6103,Te_rho_z48,Ne_rho_z39,True,True
6104,Te_rho_z48,Ne_rho_z40,True,True
6105,Te_rho_z48,Ne_rho_z41,True,True
6106,Te_rho_z48,Ne_rho_z42,True,True
6107,Te_rho_z48,Ne_rho_z43,True,True
6108,Te_rho_z48,Ne_rho_z44,True,True
6109,Te_rho_z48,Ne_rho_z45,True,True
6110,Te_rho_z48,Ne_rho_z46,True,True
6111,Te_rho_z48,Ne_rho_z47,True,True
6112,Te_rho_z48,Ne_rho_z48,True,True
6113,Te_rho_z48,Ne_rho_z49,True,True
6114,Te_rho_z48,Ne_rho_z50,True,True
6115,Te_rho_z48,Ne_rho_z51,True,True
6116,Te_rho_z48,Ne_rho_z52,True,True
6117,Te_rho_z48,Ne_rho_z53,True,True
6118,Te_rho_z48,Ne_rho_z54,True,True
6119,Te_rho_z48,Ne_rho_z55,True,True
6120,Te_rho_z48,Ne_rho_z56,True,True
6121,Te_rho_z48,Ne_rho_z57,True,True
6122,Te_rho_z48,Ne_rho_z58,True,True
6123,Te_rho_z48,Ne_rho_z59,True,True
6124,Te_rho_z48,Te_rho_z14,True,True
6125,Te_rho_z48,Te_rho_z15,True,True
6126,Te_rho_z48,Te_rho_z16,True,True
6127,Te_rho_z48,Te_rho_z17,True,True
6128,Te_rho_z48,Te_rho_z18,True,True
6129,Te_rho_z48,Te_rho_z19,True,True
6130,Te_rho_z48,Te_rho_z20,True,True
6131,Te_rho_z48,Te_rho_z21,True,True
6132,Te_rho_z48,Te_rho_z22,True,True
6133,Te_rho_z48,Te_rho_z23,True,True
6134,Te_rho_z48,Te_rho_z24,True,True
6135,Te_rho_z48,Te_rho_z25,True,True
6136,Te_rho_z48,Te_rho_z26,True,True
6137,Te_rho_z48,Te_rho_z27,True,True
6138,Te_rho_z48,Te_rho_z28,True,True
6139,Te_rho_z48,Te_rho_z29,True,True
6140,Te_rho_z48,Te_rho_z30,True,True
6141,Te_rho_z48,Te_rho_z31,True,True
6142,Te_rho_z48,Te_rho_z32,True,True
6143,Te_rho_z48,Te_rho_z33,True,True
6144,Te_rho_z48,Te_rho_z34,True,True
6145,Te_rho_z48,Te_rho_z35,True,True
6146,Te_rho_z48,Te_rho_z36,True,True
6147,Te_rho_z48,Te_rho_z37,True,True
6148,Te_rho_z48,Te_rho_z38,True,True
6149,Te_rho_z48,Te_rho_z39,True,True
6150,Te_rho_z48,Te_rho_z40,True,True
6151,Te_rho_z48,Te_rho_z41,True,True
6152,Te_rho_z48,Te_rho_z42,True,True
6153,Te_rho_z48,Te_rho_z43,True,True
6154,Te_rho_z48,Te_rho_z44,True,True
6155,Te_rho_z48,Te_rho_z45,True,True
6156,Te_rho_z48,Te_rho_z46,True,True
6157,Te_rho_z48,Te_rho_z47,True,True
6158,Te_rho_z48,Te_rho_z49,True,True
6159,Te_rho_z48,Te_rho_z50,True,True
6160,Te_rho_z48,Te_rho_z51,True,True
6161,Te_rho_z48,Te_rho_z52,True,True
6162,Te_rho_z48,Te_rho_z53,True,True
6163,Te_rho_z48,Te_rho_z54,True,True
6164,Te_rho_z48,Te_rho_z55,True,True
6165,Te_rho_z48,Te_rho_z56,True,True
6166,Te_rho_z48,Te_rho_z57,True,True
6167,Te_rho_z48,Te_rho_z58,True,True
6168,Te_rho_z48,Te_rho_z59,True,True
6169,Te_rho_z48,Te_rho_z60,True,True
6170,Te_rho_z48,Te_rho_z61,True,True
6171,Te_rho_z48,Te_rho_z62,True,True
6172,Te_rho_z48,Te_rho_z63,True,True
6173,Te_rho_z48,Te_rho_z64,True,True
6174,Te_rho_z48,Te_rho_z65,True,True
6175,Te_rho_z49,Ne_rho_z25,True,True
6176,Te_rho_z49,Ne_rho_z26,True,True
6177,Te_rho_z49,Ne_rho_z27,True,True
6178,Te_rho_z49,Ne_rho_z28,True,True
6179,Te_rho_z49,Ne_rho_z29,True,True
6180,Te_rho_z49,Ne_rho_z30,True,True
6181,Te_rho_z49,Ne_rho_z31,True,True
6182,Te_rho_z49,Ne_rho_z32,True,True
6183,Te_rho_z49,Ne_rho_z33,True,True
6184,Te_rho_z49,Ne_rho_z34,True,True
6185,Te_rho_z49,Ne_rho_z35,True,True
6186,Te_rho_z49,Ne_rho_z36,True,True
6187,Te_rho_z49,Ne_rho_z37,True,True
6188,Te_rho_z49,Ne_rho_z38,True,True
6189,Te_rho_z49,Ne_rho_z39,True,True
6190,Te_rho_z49,Ne_rho_z40,True,True
6191,Te_rho_z49,Ne_rho_z41,True,True
6192,Te_rho_z49,Ne_rho_z42,True,True
6193,Te_rho_z49,Ne_rho_z43,True,True
6194,Te_rho_z49,Ne_rho_z44,True,True
6195,Te_rho_z49,Ne_rho_z45,True,True
6196,Te_rho_z49,Ne_rho_z46,True,True
6197,Te_rho_z49,Ne_rho_z47,True,True
6198,Te_rho_z49,Ne_rho_z48,True,True
6199,Te_rho_z49,Ne_rho_z49,True,True
6200,Te_rho_z49,Ne_rho_z50,True,True
6201,Te_rho_z49,Ne_rho_z51,True,True
6202,Te_rho_z49,Ne_rho_z52,True,True
6203,Te_rho_z49,Ne_rho_z53,True,True
6204,Te_rho_z49,Ne_rho_z54,True,True
6205,Te_rho_z49,Ne_rho_z55,True,True
6206,Te_rho_z49,Ne_rho_z56,True,True
6207,Te_rho_z49,Ne_rho_z57,True,True
6208,Te_rho_z49,Ne_rho_z58,True,True
6209,Te_rho_z49,Ne_rho_z59,True,True
6210,Te_rho_z49,Ne_rho_z60,True,True
6211,Te_rho_z49,Te_rho_z14,True,True
6212,Te_rho_z49,Te_rho_z15,True,True
6213,Te_rho_z49,Te_rho_z16,True,True
6214,Te_rho_z49,Te_rho_z17,True,True
6215,Te_rho_z49,Te_rho_z18,True,True
6216,Te_rho_z49,Te_rho_z19,True,True
6217,Te_rho_z49,Te_rho_z20,True,True
6218,Te_rho_z49,Te_rho_z21,True,True
6219,Te_rho_z49,Te_rho_z22,True,True
6220,Te_rho_z49,Te_rho_z23,True,True
6221,Te_rho_z49,Te_rho_z24,True,True
6222,Te_rho_z49,Te_rho_z25,True,True
6223,Te_rho_z49,Te_rho_z26,True,True
6224,Te_rho_z49,Te_rho_z27,True,True
6225,Te_rho_z49,Te_rho_z28,True,True
6226,Te_rho_z49,Te_rho_z29,True,True
6227,Te_rho_z49,Te_rho_z30,True,True
6228,Te_rho_z49,Te_rho_z31,True,True
6229,Te_rho_z49,Te_rho_z32,True,True
6230,Te_rho_z49,Te_rho_z33,True,True
6231,Te_rho_z49,Te_rho_z34,True,True
6232,Te_rho_z49,Te_rho_z35,True,True
6233,Te_rho_z49,Te_rho_z36,True,True
6234,Te_rho_z49,Te_rho_z37,True,True
6235,Te_rho_z49,Te_rho_z38,True,True
6236,Te_rho_z49,Te_rho_z39,True,True
6237,Te_rho_z49,Te_rho_z40,True,True
6238,Te_rho_z49,Te_rho_z41,True,True
6239,Te_rho_z49,Te_rho_z42,True,True
6240,Te_rho_z49,Te_rho_z43,True,True
6241,Te_rho_z49,Te_rho_z44,True,True
6242,Te_rho_z49,Te_rho_z45,True,True
6243,Te_rho_z49,Te_rho_z46,True,True
6244,Te_rho_z49,Te_rho_z47,True,True
6245,Te_rho_z49,Te_rho_z48,True,True
6246,Te_rho_z49,Te_rho_z50,True,True
6247,Te_rho_z49,Te_rho_z51,True,True
6248,Te_rho_z49,Te_rho_z52,True,True
6249,Te_rho_z49,Te_rho_z53,True,True
6250,Te_rho_z49,Te_rho_z54,True,True
6251,Te_rho_z49,Te_rho_z55,True,True
6252,Te_rho_z49,Te_rho_z56,True,True
6253,Te_rho_z49,Te_rho_z57,True,True
6254,Te_rho_z49,Te_rho_z58,True,True
6255,Te_rho_z49,Te_rho_z59,True,True
6256,Te_rho_z49,Te_rho_z60,True,True
6257,Te_rho_z49,Te_rho_z61,True,True
6258,Te_rho_z49,Te_rho_z62,True,True
6259,Te_rho_z49,Te_rho_z63,True,True
6260,Te_rho_z49,Te_rho_z64,True,True
6261,Te_rho_z49,Te_rho_z65,True,True
6262,Te_rho_z49,Te_rho_z66,True,True
6263,Te_rho_z5,Te_rho_z1,True,True
6264,Te_rho_z5,Te_rho_z10,True,True
6265,Te_rho_z5,Te_rho_z11,True,True
6266,Te_rho_z5,Te_rho_z2,True,True
6267,Te_rho_z5,Te_rho_z3,True,True
6268,Te_rho_z5,Te_rho_z4,True,True
6269,Te_rho_z5,Te_rho_z6,True,True
6270,Te_rho_z5,Te_rho_z7,True,True
6271,Te_rho_z5,Te_rho_z8,True,True
6272,Te_rho_z5,Te_rho_z9,True,True
6273,Te_rho_z50,Ne_rho_z25,True,True
6274,Te_rho_z50,Ne_rho_z26,True,True
6275,Te_rho_z50,Ne_rho_z27,True,True
6276,Te_rho_z50,Ne_rho_z28,True,True
6277,Te_rho_z50,Ne_rho_z29,True,True
6278,Te_rho_z50,Ne_rho_z30,True,True
6279,Te_rho_z50,Ne_rho_z31,True,True
6280,Te_rho_z50,Ne_rho_z32,True,True
6281,Te_rho_z50,Ne_rho_z33,True,True
6282,Te_rho_z50,Ne_rho_z34,True,True
6283,Te_rho_z50,Ne_rho_z35,True,True
6284,Te_rho_z50,Ne_rho_z36,True,True
6285,Te_rho_z50,Ne_rho_z37,True,True
6286,Te_rho_z50,Ne_rho_z38,True,True
6287,Te_rho_z50,Ne_rho_z39,True,True
6288,Te_rho_z50,Ne_rho_z40,True,True
6289,Te_rho_z50,Ne_rho_z41,True,True
6290,Te_rho_z50,Ne_rho_z42,True,True
6291,Te_rho_z50,Ne_rho_z43,True,True
6292,Te_rho_z50,Ne_rho_z44,True,True
6293,Te_rho_z50,Ne_rho_z45,True,True
6294,Te_rho_z50,Ne_rho_z46,True,True
6295,Te_rho_z50,Ne_rho_z47,True,True
6296,Te_rho_z50,Ne_rho_z48,True,True
6297,Te_rho_z50,Ne_rho_z49,True,True
6298,Te_rho_z50,Ne_rho_z50,True,True
6299,Te_rho_z50,Ne_rho_z51,True,True
6300,Te_rho_z50,Ne_rho_z52,True,True
6301,Te_rho_z50,Ne_rho_z53,True,True
6302,Te_rho_z50,Ne_rho_z54,True,True
6303,Te_rho_z50,Ne_rho_z55,True,True
6304,Te_rho_z50,Ne_rho_z56,True,True
6305,Te_rho_z50,Ne_rho_z57,True,True
6306,Te_rho_z50,Ne_rho_z58,True,True
6307,Te_rho_z50,Ne_rho_z59,True,True
6308,Te_rho_z50,Ne_rho_z60,True,True
6309,Te_rho_z50,Te_rho_z14,True,True
6310,Te_rho_z50,Te_rho_z15,True,True
6311,Te_rho_z50,Te_rho_z16,True,True
6312,Te_rho_z50,Te_rho_z17,True,True
6313,Te_rho_z50,Te_rho_z18,True,True
6314,Te_rho_z50,Te_rho_z19,True,True
6315,Te_rho_z50,Te_rho_z20,True,True
6316,Te_rho_z50,Te_rho_z21,True,True
6317,Te_rho_z50,Te_rho_z22,True,True
6318,Te_rho_z50,Te_rho_z23,True,True
6319,Te_rho_z50,Te_rho_z24,True,True
6320,Te_rho_z50,Te_rho_z25,True,True
6321,Te_rho_z50,Te_rho_z26,True,True
6322,Te_rho_z50,Te_rho_z27,True,True
6323,Te_rho_z50,Te_rho_z28,True,True
6324,Te_rho_z50,Te_rho_z29,True,True
6325,Te_rho_z50,Te_rho_z30,True,True
6326,Te_rho_z50,Te_rho_z31,True,True
6327,Te_rho_z50,Te_rho_z32,True,True
6328,Te_rho_z50,Te_rho_z33,True,True
6329,Te_rho_z50,Te_rho_z34,True,True
6330,Te_rho_z50,Te_rho_z35,True,True
6331,Te_rho_z50,Te_rho_z36,True,True
6332,Te_rho_z50,Te_rho_z37,True,True
6333,Te_rho_z50,Te_rho_z38,True,True
6334,Te_rho_z50,Te_rho_z39,True,True
6335,Te_rho_z50,Te_rho_z40,True,True
6336,Te_rho_z50,Te_rho_z41,True,True
6337,Te_rho_z50,Te_rho_z42,True,True
6338,Te_rho_z50,Te_rho_z43,True,True
6339,Te_rho_z50,Te_rho_z44,True,True
6340,Te_rho_z50,Te_rho_z45,True,True
6341,Te_rho_z50,Te_rho_z46,True,True
6342,Te_rho_z50,Te_rho_z47,True,True
6343,Te_rho_z50,Te_rho_z48,True,True
6344,Te_rho_z50,Te_rho_z49,True,True
6345,Te_rho_z50,Te_rho_z51,True,True
6346,Te_rho_z50,Te_rho_z52,True,True
6347,Te_rho_z50,Te_rho_z53,True,True
6348,Te_rho_z50,Te_rho_z54,True,True
6349,Te_rho_z50,Te_rho_z55,True,True
6350,Te_rho_z50,Te_rho_z56,True,True
6351,Te_rho_z50,Te_rho_z57,True,True
6352,Te_rho_z50,Te_rho_z58,True,True
6353,Te_rho_z50,Te_rho_z59,True,True
6354,Te_rho_z50,Te_rho_z60,True,True
6355,Te_rho_z50,Te_rho_z61,True,True
6356,Te_rho_z50,Te_rho_z62,True,True
6357,Te_rho_z50,Te_rho_z63,True,True
6358,Te_rho_z50,Te_rho_z64,True,True
6359,Te_rho_z50,Te_rho_z65,True,True
6360,Te_rho_z50,Te_rho_z66,True,True
6361,Te_rho_z50,Te_rho_z67,True,True
6362,Te_rho_z51,Ne_rho_z25,True,True
6363,Te_rho_z51,Ne_rho_z26,True,True
6364,Te_rho_z51,Ne_rho_z27,True,True
6365,Te_rho_z51,Ne_rho_z28,True,True
6366,Te_rho_z51,Ne_rho_z29,True,True
6367,Te_rho_z51,Ne_rho_z30,True,True
6368,Te_rho_z51,Ne_rho_z31,True,True
6369,Te_rho_z51,Ne_rho_z32,True,True
6370,Te_rho_z51,Ne_rho_z33,True,True
6371,Te_rho_z51,Ne_rho_z34,True,True
6372,Te_rho_z51,Ne_rho_z35,True,True
6373,Te_rho_z51,Ne_rho_z36,True,True
6374,Te_rho_z51,Ne_rho_z37,True,True
6375,Te_rho_z51,Ne_rho_z38,True,True
6376,Te_rho_z51,Ne_rho_z39,True,True
6377,Te_rho_z51,Ne_rho_z40,True,True
6378,Te_rho_z51,Ne_rho_z41,True,True
6379,Te_rho_z51,Ne_rho_z42,True,True
6380,Te_rho_z51,Ne_rho_z43,True,True
6381,Te_rho_z51,Ne_rho_z44,True,True
6382,Te_rho_z51,Ne_rho_z45,True,True
6383,Te_rho_z51,Ne_rho_z46,True,True
6384,Te_rho_z51,Ne_rho_z47,True,True
6385,Te_rho_z51,Ne_rho_z48,True,True
6386,Te_rho_z51,Ne_rho_z49,True,True
6387,Te_rho_z51,Ne_rho_z50,True,True
6388,Te_rho_z51,Ne_rho_z51,True,True
6389,Te_rho_z51,Ne_rho_z52,True,True
6390,Te_rho_z51,Ne_rho_z53,True,True
6391,Te_rho_z51,Ne_rho_z54,True,True
6392,Te_rho_z51,Ne_rho_z55,True,True
6393,Te_rho_z51,Ne_rho_z56,True,True
6394,Te_rho_z51,Ne_rho_z57,True,True
6395,Te_rho_z51,Ne_rho_z58,True,True
6396,Te_rho_z51,Ne_rho_z59,True,True
6397,Te_rho_z51,Ne_rho_z60,True,True
6398,Te_rho_z51,Ne_rho_z61,True,True
6399,Te_rho_z51,Te_rho_z14,True,True
6400,Te_rho_z51,Te_rho_z15,True,True
6401,Te_rho_z51,Te_rho_z16,True,True
6402,Te_rho_z51,Te_rho_z17,True,True
6403,Te_rho_z51,Te_rho_z18,True,True
6404,Te_rho_z51,Te_rho_z19,True,True
6405,Te_rho_z51,Te_rho_z20,True,True
6406,Te_rho_z51,Te_rho_z21,True,True
6407,Te_rho_z51,Te_rho_z22,True,True
6408,Te_rho_z51,Te_rho_z23,True,True
6409,Te_rho_z51,Te_rho_z24,True,True
6410,Te_rho_z51,Te_rho_z25,True,True
6411,Te_rho_z51,Te_rho_z26,True,True
6412,Te_rho_z51,Te_rho_z27,True,True
6413,Te_rho_z51,Te_rho_z28,True,True
6414,Te_rho_z51,Te_rho_z29,True,True
6415,Te_rho_z51,Te_rho_z30,True,True
6416,Te_rho_z51,Te_rho_z31,True,True
6417,Te_rho_z51,Te_rho_z32,True,True
6418,Te_rho_z51,Te_rho_z33,True,True
6419,Te_rho_z51,Te_rho_z34,True,True
6420,Te_rho_z51,Te_rho_z35,True,True
6421,Te_rho_z51,Te_rho_z36,True,True
6422,Te_rho_z51,Te_rho_z37,True,True
6423,Te_rho_z51,Te_rho_z38,True,True
6424,Te_rho_z51,Te_rho_z39,True,True
6425,Te_rho_z51,Te_rho_z40,True,True
6426,Te_rho_z51,Te_rho_z41,True,True
6427,Te_rho_z51,Te_rho_z42,True,True
6428,Te_rho_z51,Te_rho_z43,True,True
6429,Te_rho_z51,Te_rho_z44,True,True
6430,Te_rho_z51,Te_rho_z45,True,True
6431,Te_rho_z51,Te_rho_z46,True,True
6432,Te_rho_z51,Te_rho_z47,True,True
6433,Te_rho_z51,Te_rho_z48,True,True
6434,Te_rho_z51,Te_rho_z49,True,True
6435,Te_rho_z51,Te_rho_z50,True,True
6436,Te_rho_z51,Te_rho_z52,True,True
6437,Te_rho_z51,Te_rho_z53,True,True
6438,Te_rho_z51,Te_rho_z54,True,True
6439,Te_rho_z51,Te_rho_z55,True,True
6440,Te_rho_z51,Te_rho_z56,True,True
6441,Te_rho_z51,Te_rho_z57,True,True
6442,Te_rho_z51,Te_rho_z58,True,True
6443,Te_rho_z51,Te_rho_z59,True,True
6444,Te_rho_z51,Te_rho_z60,True,True
6445,Te_rho_z51,Te_rho_z61,True,True
6446,Te_rho_z51,Te_rho_z62,True,True
6447,Te_rho_z51,Te_rho_z63,True,True
6448,Te_rho_z51,Te_rho_z64,True,True
6449,Te_rho_z51,Te_rho_z65,True,True
6450,Te_rho_z51,Te_rho_z66,True,True
6451,Te_rho_z51,Te_rho_z67,True,True
6452,Te_rho_z52,Ne_rho_z25,True,True
6453,Te_rho_z52,Ne_rho_z26,True,True
6454,Te_rho_z52,Ne_rho_z27,True,True
6455,Te_rho_z52,Ne_rho_z28,True,True
6456,Te_rho_z52,Ne_rho_z29,True,True
6457,Te_rho_z52,Ne_rho_z30,True,True
6458,Te_rho_z52,Ne_rho_z31,True,True
6459,Te_rho_z52,Ne_rho_z32,True,True
6460,Te_rho_z52,Ne_rho_z33,True,True
6461,Te_rho_z52,Ne_rho_z34,True,True
6462,Te_rho_z52,Ne_rho_z35,True,True
6463,Te_rho_z52,Ne_rho_z36,True,True
6464,Te_rho_z52,Ne_rho_z37,True,True
6465,Te_rho_z52,Ne_rho_z38,True,True
6466,Te_rho_z52,Ne_rho_z39,True,True
6467,Te_rho_z52,Ne_rho_z40,True,True
6468,Te_rho_z52,Ne_rho_z41,True,True
6469,Te_rho_z52,Ne_rho_z42,True,True
6470,Te_rho_z52,Ne_rho_z43,True,True
6471,Te_rho_z52,Ne_rho_z44,True,True
6472,Te_rho_z52,Ne_rho_z45,True,True
6473,Te_rho_z52,Ne_rho_z46,True,True
6474,Te_rho_z52,Ne_rho_z47,True,True
6475,Te_rho_z52,Ne_rho_z48,True,True
6476,Te_rho_z52,Ne_rho_z49,True,True
6477,Te_rho_z52,Ne_rho_z50,True,True
6478,Te_rho_z52,Ne_rho_z51,True,True
6479,Te_rho_z52,Ne_rho_z52,True,True
6480,Te_rho_z52,Ne_rho_z53,True,True
6481,Te_rho_z52,Ne_rho_z54,True,True
6482,Te_rho_z52,Ne_rho_z55,True,True
6483,Te_rho_z52,Ne_rho_z56,True,True
6484,Te_rho_z52,Ne_rho_z57,True,True
6485,Te_rho_z52,Ne_rho_z58,True,True
6486,Te_rho_z52,Ne_rho_z59,True,True
6487,Te_rho_z52,Ne_rho_z60,True,True
6488,Te_rho_z52,Ne_rho_z61,True,True
6489,Te_rho_z52,Te_rho_z14,True,True
6490,Te_rho_z52,Te_rho_z15,True,True
6491,Te_rho_z52,Te_rho_z16,True,True
6492,Te_rho_z52,Te_rho_z17,True,True
6493,Te_rho_z52,Te_rho_z18,True,True
6494,Te_rho_z52,Te_rho_z19,True,True
6495,Te_rho_z52,Te_rho_z20,True,True
6496,Te_rho_z52,Te_rho_z21,True,True
6497,Te_rho_z52,Te_rho_z22,True,True
6498,Te_rho_z52,Te_rho_z23,True,True
6499,Te_rho_z52,Te_rho_z24,True,True
6500,Te_rho_z52,Te_rho_z25,True,True
6501,Te_rho_z52,Te_rho_z26,True,True
6502,Te_rho_z52,Te_rho_z27,True,True
6503,Te_rho_z52,Te_rho_z28,True,True
6504,Te_rho_z52,Te_rho_z29,True,True
6505,Te_rho_z52,Te_rho_z30,True,True
6506,Te_rho_z52,Te_rho_z31,True,True
6507,Te_rho_z52,Te_rho_z32,True,True
6508,Te_rho_z52,Te_rho_z33,True,True
6509,Te_rho_z52,Te_rho_z34,True,True
6510,Te_rho_z52,Te_rho_z35,True,True
6511,Te_rho_z52,Te_rho_z36,True,True
6512,Te_rho_z52,Te_rho_z37,True,True
6513,Te_rho_z52,Te_rho_z38,True,True
6514,Te_rho_z52,Te_rho_z39,True,True
6515,Te_rho_z52,Te_rho_z40,True,True
6516,Te_rho_z52,Te_rho_z41,True,True
6517,Te_rho_z52,Te_rho_z42,True,True
6518,Te_rho_z52,Te_rho_z43,True,True
6519,Te_rho_z52,Te_rho_z44,True,True
6520,Te_rho_z52,Te_rho_z45,True,True
6521,Te_rho_z52,Te_rho_z46,True,True
6522,Te_rho_z52,Te_rho_z47,True,True
6523,Te_rho_z52,Te_rho_z48,True,True
6524,Te_rho_z52,Te_rho_z49,True,True
6525,Te_rho_z52,Te_rho_z50,True,True
6526,Te_rho_z52,Te_rho_z51,True,True
6527,Te_rho_z52,Te_rho_z53,True,True
6528,Te_rho_z52,Te_rho_z54,True,True
6529,Te_rho_z52,Te_rho_z55,True,True
6530,Te_rho_z52,Te_rho_z56,True,True
6531,Te_rho_z52,Te_rho_z57,True,True
6532,Te_rho_z52,Te_rho_z58,True,True
6533,Te_rho_z52,Te_rho_z59,True,True
6534,Te_rho_z52,Te_rho_z60,True,True
6535,Te_rho_z52,Te_rho_z61,True,True
6536,Te_rho_z52,Te_rho_z62,True,True
6537,Te_rho_z52,Te_rho_z63,True,True
6538,Te_rho_z52,Te_rho_z64,True,True
6539,Te_rho_z52,Te_rho_z65,True,True
6540,Te_rho_z52,Te_rho_z66,True,True
6541,Te_rho_z52,Te_rho_z67,True,True
6542,Te_rho_z53,Ne_rho_z25,True,True
6543,Te_rho_z53,Ne_rho_z26,True,True
6544,Te_rho_z53,Ne_rho_z27,True,True
6545,Te_rho_z53,Ne_rho_z28,True,True
6546,Te_rho_z53,Ne_rho_z29,True,True
6547,Te_rho_z53,Ne_rho_z30,True,True
6548,Te_rho_z53,Ne_rho_z31,True,True
6549,Te_rho_z53,Ne_rho_z32,True,True
6550,Te_rho_z53,Ne_rho_z33,True,True
6551,Te_rho_z53,Ne_rho_z34,True,True
6552,Te_rho_z53,Ne_rho_z35,True,True
6553,Te_rho_z53,Ne_rho_z36,True,True
6554,Te_rho_z53,Ne_rho_z37,True,True
6555,Te_rho_z53,Ne_rho_z38,True,True
6556,Te_rho_z53,Ne_rho_z39,True,True
6557,Te_rho_z53,Ne_rho_z40,True,True
6558,Te_rho_z53,Ne_rho_z41,True,True
6559,Te_rho_z53,Ne_rho_z42,True,True
6560,Te_rho_z53,Ne_rho_z43,True,True
6561,Te_rho_z53,Ne_rho_z44,True,True
6562,Te_rho_z53,Ne_rho_z45,True,True
6563,Te_rho_z53,Ne_rho_z46,True,True
6564,Te_rho_z53,Ne_rho_z47,True,True
6565,Te_rho_z53,Ne_rho_z48,True,True
6566,Te_rho_z53,Ne_rho_z49,True,True
6567,Te_rho_z53,Ne_rho_z50,True,True
6568,Te_rho_z53,Ne_rho_z51,True,True
6569,Te_rho_z53,Ne_rho_z52,True,True
6570,Te_rho_z53,Ne_rho_z53,True,True
6571,Te_rho_z53,Ne_rho_z54,True,True
6572,Te_rho_z53,Ne_rho_z55,True,True
6573,Te_rho_z53,Ne_rho_z56,True,True
6574,Te_rho_z53,Ne_rho_z57,True,True
6575,Te_rho_z53,Ne_rho_z58,True,True
6576,Te_rho_z53,Ne_rho_z59,True,True
6577,Te_rho_z53,Ne_rho_z60,True,True
6578,Te_rho_z53,Ne_rho_z61,True,True
6579,Te_rho_z53,Ne_rho_z62,True,True
6580,Te_rho_z53,Te_rho_z14,True,True
6581,Te_rho_z53,Te_rho_z15,True,True
6582,Te_rho_z53,Te_rho_z16,True,True
6583,Te_rho_z53,Te_rho_z17,True,True
6584,Te_rho_z53,Te_rho_z18,True,True
6585,Te_rho_z53,Te_rho_z19,True,True
6586,Te_rho_z53,Te_rho_z20,True,True
6587,Te_rho_z53,Te_rho_z21,True,True
6588,Te_rho_z53,Te_rho_z22,True,True
6589,Te_rho_z53,Te_rho_z23,True,True
6590,Te_rho_z53,Te_rho_z24,True,True
6591,Te_rho_z53,Te_rho_z25,True,True
6592,Te_rho_z53,Te_rho_z26,True,True
6593,Te_rho_z53,Te_rho_z27,True,True
6594,Te_rho_z53,Te_rho_z28,True,True
6595,Te_rho_z53,Te_rho_z29,True,True
6596,Te_rho_z53,Te_rho_z30,True,True
6597,Te_rho_z53,Te_rho_z31,True,True
6598,Te_rho_z53,Te_rho_z32,True,True
6599,Te_rho_z53,Te_rho_z33,True,True
6600,Te_rho_z53,Te_rho_z34,True,True
6601,Te_rho_z53,Te_rho_z35,True,True
6602,Te_rho_z53,Te_rho_z36,True,True
6603,Te_rho_z53,Te_rho_z37,True,True
6604,Te_rho_z53,Te_rho_z38,True,True
6605,Te_rho_z53,Te_rho_z39,True,True
6606,Te_rho_z53,Te_rho_z40,True,True
6607,Te_rho_z53,Te_rho_z41,True,True
6608,Te_rho_z53,Te_rho_z42,True,True
6609,Te_rho_z53,Te_rho_z43,True,True
6610,Te_rho_z53,Te_rho_z44,True,True
6611,Te_rho_z53,Te_rho_z45,True,True
6612,Te_rho_z53,Te_rho_z46,True,True
6613,Te_rho_z53,Te_rho_z47,True,True
6614,Te_rho_z53,Te_rho_z48,True,True
6615,Te_rho_z53,Te_rho_z49,True,True
6616,Te_rho_z53,Te_rho_z50,True,True
6617,Te_rho_z53,Te_rho_z51,True,True
6618,Te_rho_z53,Te_rho_z52,True,True
6619,Te_rho_z53,Te_rho_z54,True,True
6620,Te_rho_z53,Te_rho_z55,True,True
6621,Te_rho_z53,Te_rho_z56,True,True
6622,Te_rho_z53,Te_rho_z57,True,True
6623,Te_rho_z53,Te_rho_z58,True,True
6624,Te_rho_z53,Te_rho_z59,True,True
6625,Te_rho_z53,Te_rho_z60,True,True
6626,Te_rho_z53,Te_rho_z61,True,True
6627,Te_rho_z53,Te_rho_z62,True,True
6628,Te_rho_z53,Te_rho_z63,True,True
6629,Te_rho_z53,Te_rho_z64,True,True
6630,Te_rho_z53,Te_rho_z65,True,True
6631,Te_rho_z53,Te_rho_z66,True,True
6632,Te_rho_z53,Te_rho_z67,True,True
6633,Te_rho_z54,Ne_rho_z25,True,True
6634,Te_rho_z54,Ne_rho_z26,True,True
